Year,Month,Day,Data,tmmn(degC),tmmx(degC),pr(mm),rmin(%),rmax(%),vs(mps),vpd(kPa),flood
2017,2,23,2/23/2017,8.85,26.75,0,37.6,100,3.4,0.95,FALSE
2017,2,24,2/24/2017,9.45,25.65,4.1,40.5,100,6.1,0.86,FALSE
2017,2,25,2/25/2017,2.05,13.75,0,36.9,79.5,4.9,0.54,FALSE
2017,2,26,2/26/2017,4.75,21.45,16.6,21.2,66.3,4.8,1.1,FALSE
2017,2,27,2/27/2017,13.45,20.25,18,55.3,80.6,4.6,0.63,FALSE
2017,2,28,2/28/2017,19.35,28.35,0,47,77.9,7.6,1.19,FALSE
2017,3,1,3/1/2017,7.25,26.25,2.9,42.3,100,7.2,0.73,FALSE
2017,3,2,3/2/2017,1.25,17.45,0,27.6,79,4.9,0.74,FALSE
2017,3,3,3/3/2017,1.65,20.15,0,20.8,71.2,3.5,0.98,FALSE
2017,3,4,3/4/2017,5.45,21.45,0,22,61.5,3.2,1.11,FALSE
2017,3,5,3/5/2017,12.65,18.15,8.6,48,61.7,4.4,0.76,FALSE
2017,3,6,3/6/2017,18.25,25.65,1.9,47.4,68.2,7.7,1.1,FALSE
2017,3,7,3/7/2017,5.35,23.25,28.7,56.7,100,6.3,0.24,FALSE
2017,3,8,3/8/2017,6.45,24.45,0,25.1,78,3.6,1.18,FALSE
2017,3,9,3/9/2017,13.55,26.75,0,42.7,90.1,3.7,0.99,FALSE
2017,3,10,3/10/2017,11.35,23.05,0,49.3,95.2,5.2,0.67,FALSE
2017,3,11,3/11/2017,5.05,15.35,12.4,44.5,81.2,5.6,0.52,FALSE
2017,3,12,3/12/2017,5.35,14.85,0,40.2,69.8,5.2,0.59,FALSE
2017,3,13,3/13/2017,2.45,11.55,3.3,59.3,99.7,2.6,0.24,FALSE
2017,3,14,3/14/2017,1.65,11.15,0,50.1,87.5,4.7,0.34,FALSE
2017,3,15,3/15/2017,0.65,10.55,0,37.8,69,3.5,0.46,FALSE
2017,3,16,3/16/2017,4.95,19.25,0,29,71,4,0.86,FALSE
2017,3,17,3/17/2017,13.85,24.85,0,42.4,78,6.3,0.99,FALSE
2017,3,18,3/18/2017,11.75,25.35,0,44.1,96.2,4.2,0.84,FALSE
2017,3,19,3/19/2017,12.95,28.85,0,29.2,74.9,3.1,1.49,FALSE
2017,3,20,3/20/2017,16.25,27.65,0,38.6,72.3,4,1.29,FALSE
2017,3,21,3/21/2017,14.55,29.85,0,29.9,73,4.3,1.59,FALSE
2017,3,22,3/22/2017,14.55,26.85,0,36.1,72.3,3.9,1.26,FALSE
2017,3,23,3/23/2017,15.25,29.85,0,29.2,68.2,3.8,1.66,FALSE
2017,3,24,3/24/2017,14.55,27.75,19.8,41.5,87.3,7.9,1.09,FALSE
2017,3,25,3/25/2017,15.05,26.25,9,46.6,86.1,6.4,0.93,FALSE
2017,3,26,3/26/2017,16.85,28.75,0,38.6,74.5,3.9,1.35,FALSE
2017,3,27,3/27/2017,18.45,28.65,0.5,44.2,75.7,6.3,1.24,FALSE
2017,3,28,3/28/2017,16.85,29.15,0,45.4,89,2.9,1.1,FALSE
2017,3,29,3/29/2017,17.55,28.75,21,41.3,75.7,5.6,1.29,FALSE
2017,3,30,3/30/2017,10.05,22.75,0.3,59.9,100,6.1,0.33,FALSE
2017,3,31,3/31/2017,10.35,26.85,0,29.4,79.6,1.6,1.29,FALSE
2017,4,1,4/1/2017,13.75,29.05,0,32.1,77.1,4.4,1.42,FALSE
2017,4,2,4/2/2017,15.25,24.75,210.8,58.7,95,5.9,0.58,FALSE
2017,4,3,4/3/2017,16.15,25.95,0,50.1,82.7,5.5,0.88,FALSE
2017,4,4,4/4/2017,16.85,30.55,0,32.2,68.8,3.5,1.65,FALSE
2017,4,5,4/5/2017,11.35,24.45,0,42.4,88.8,7.9,0.86,FALSE
2017,4,6,4/6/2017,7.15,20.85,0,31.3,71,4.9,0.92,FALSE
2017,4,7,4/7/2017,7.35,21.65,0,26.5,63,2.3,1.06,FALSE
2017,4,8,4/8/2017,8.15,25.65,0,28.2,81.8,3.3,1.18,FALSE
2017,4,9,4/9/2017,15.25,27.35,0,35.5,68.9,5.4,1.32,FALSE
2017,4,10,4/10/2017,14.85,27.25,0,43.3,85.1,5,1.03,FALSE
2017,4,11,4/11/2017,15.45,25.95,13.3,48.8,84.5,2.1,0.88,FALSE
2017,4,12,4/12/2017,15.35,28.75,0,41,85.8,2.2,1.16,FALSE
2017,4,13,4/13/2017,15.85,29.75,0,35.8,77.3,1.5,1.42,FALSE
2017,4,14,4/14/2017,15.95,28.55,0,39.8,79,3.6,1.24,FALSE
2017,4,15,4/15/2017,16.15,28.65,0,43.8,86.1,4.2,1.1,FALSE
2017,4,16,4/16/2017,17.25,28.35,2,48.5,86.5,4.2,1,FALSE
2017,4,17,4/17/2017,19.75,27.85,15.8,50,73.2,2.8,1.11,FALSE
2017,4,18,4/18/2017,15.55,28.45,2.6,48.7,97.9,2.9,0.89,FALSE
2017,4,19,4/19/2017,18.05,29.95,0,41.4,77.8,3.2,1.33,FALSE
2017,4,20,4/20/2017,19.95,29.95,0.4,47.6,78.6,3.6,1.21,FALSE
2017,4,21,4/21/2017,21.15,29.85,0,49.3,74.6,4.7,1.23,FALSE
2017,4,22,4/22/2017,13.55,27.45,9.5,52.7,100,5.5,0.64,FALSE
2017,4,23,4/23/2017,10.55,19.85,0,50.6,82.5,5.4,0.6,FALSE
2017,4,24,4/24/2017,11.55,26.05,0,29.2,68,2.8,1.31,FALSE
2017,4,25,4/25/2017,13.55,28.55,0,35.1,82.6,4.9,1.28,FALSE
2017,4,26,4/26/2017,13.55,29.55,21.1,44,100,7.7,0.96,FALSE
2017,4,27,4/27/2017,12.55,23.75,0,48.2,88.4,3,0.75,FALSE
2017,4,28,4/28/2017,19.65,32.45,0,41,80.7,7,1.5,FALSE
2017,4,29,4/29/2017,23.45,32.15,4.2,46.8,70.4,9.2,1.53,FALSE
2017,4,30,4/30/2017,13.65,26.05,47.1,56.2,100,6,0.54,FALSE
2017,5,1,5/1/2017,13.05,24.85,0,32.2,72.4,4.1,1.18,TRUE
2017,5,2,5/2/2017,13.95,28.55,0,31.6,83.6,2.6,1.35,TRUE
2017,5,3,5/3/2017,14.85,25.55,30.5,53.3,100,5.2,0.64,TRUE
2017,5,4,5/4/2017,10.35,16.15,0.7,72.7,100,6.4,0.18,TRUE
2017,5,5,5/5/2017,9.65,23.05,0,30.6,77.8,6.1,1.03,TRUE
2017,5,6,5/6/2017,10.55,26.65,0,26.8,81.7,3,1.29,TRUE
2017,5,7,5/7/2017,14.05,29.65,0,29,82.5,1.3,1.5,TRUE
2017,5,8,5/8/2017,14.75,30.25,0,34.7,94.6,1.7,1.33,TRUE
2017,5,9,5/9/2017,16.35,29.55,0,37.6,88,2.9,1.28,TRUE
2017,5,10,5/10/2017,18.05,29.85,0,35.2,76.3,4.1,1.49,TRUE
2017,5,11,5/11/2017,18.75,27.15,9.3,52.4,87.8,3.5,0.89,TRUE
2017,5,12,5/12/2017,18.25,28.15,3.7,54,98.6,2.9,0.78,TRUE
2017,5,13,5/13/2017,14.15,23.25,0,60.3,100,4.9,0.44,TRUE
2017,5,14,5/14/2017,14.85,28.25,0,37.8,90.2,1.7,1.16,TRUE
2017,5,15,5/15/2017,17.45,30.55,0,35.9,83.7,1.2,1.44,TRUE
2017,5,16,5/16/2017,19.05,30.15,0,43.2,86.8,3.6,1.24,TRUE
2017,5,17,5/17/2017,20.35,31.05,0,42.7,83.6,5.8,1.36,TRUE
2017,5,18,5/18/2017,20.55,32.35,0,45.7,94.2,5.3,1.25,TRUE
2017,5,19,5/19/2017,22.45,32.25,0,50,90.4,4.7,1.2,TRUE
2017,5,20,5/20/2017,21.15,31.05,0,50.6,92.2,3.8,1.08,TRUE
2017,5,21,5/21/2017,18.85,29.65,12.4,52.3,100,1.8,0.86,TRUE
2017,5,22,5/22/2017,19.05,21.65,44.5,73.1,83.7,3.1,0.46,TRUE
2017,5,23,5/23/2017,15.55,25.35,13,56.2,100,3,0.59,TRUE
2017,5,24,5/24/2017,13.45,23.25,0,48.4,90.7,5.3,0.73,TRUE
2017,5,25,5/25/2017,13.55,27.05,0,36.7,89,2.9,1.11,TRUE
2017,5,26,5/26/2017,19.55,29.95,0,45.2,86.4,5.8,1.19,TRUE
2017,5,27,5/27/2017,22.55,32.35,0,49.7,89.9,5.4,1.22,TRUE
2017,5,28,5/28/2017,19.35,27.65,67.8,67.8,100,4.2,0.38,TRUE
2017,5,29,5/29/2017,19.55,28.85,0,57.4,100,2,0.73,TRUE
2017,5,30,5/30/2017,20.15,29.65,0,50.7,90.5,2.2,1.02,TRUE
2017,5,31,5/31/2017,20.25,30.25,0,49.5,91.3,2.6,1.07,TRUE
2017,6,1,6/1/2017,20.15,25.15,24.1,73.3,99.4,2.7,0.34,TRUE
2017,6,2,6/2/2017,20.85,29.95,1.4,52.6,94.3,2.8,0.95,TRUE
2017,6,3,6/3/2017,22.55,29.55,2.5,55.6,87.4,3.2,0.97,TRUE
2017,6,4,6/4/2017,20.55,29.35,13.7,58.4,100,3.8,0.71,TRUE
2017,6,5,6/5/2017,21.35,29.05,8.9,57.2,93.5,2.6,0.82,TRUE
2017,6,6,6/6/2017,20.75,27.95,22.1,61.7,97.1,2.9,0.65,TRUE
2017,6,7,6/7/2017,15.55,28.05,0,45.8,100,4.9,0.87,TRUE
2017,6,8,6/8/2017,14.85,27.85,0,39.6,95.1,3,1.05,TRUE
2017,6,9,6/9/2017,16.55,28.25,0,40.5,89.3,1.7,1.12,TRUE
2017,6,10,6/10/2017,18.35,30.65,0,46.6,100,3.4,1.01,TRUE
2017,6,11,6/11/2017,21.55,32.15,1,47.7,94.2,3.8,1.18,TRUE
2017,6,12,6/12/2017,21.85,31.65,21.9,50.4,94.2,3.1,1.09,TRUE
2017,6,13,6/13/2017,22.05,31.45,0.3,50.3,92,3.3,1.11,TRUE
2017,6,14,6/14/2017,23.55,32.55,0,51.8,91.8,3.1,1.15,TRUE
2017,6,15,6/15/2017,23.55,32.95,0,53.3,96.1,3.4,1.08,TRUE
2017,6,16,6/16/2017,21.15,33.15,10.7,53.4,100,3.5,0.87,TRUE
2017,6,17,6/17/2017,22.25,31.95,0,57.6,100,4.3,0.79,TRUE
2017,6,18,6/18/2017,23.05,32.55,5.5,54.7,99,3.4,0.98,TRUE
2017,6,19,6/19/2017,22.75,31.55,19.6,57.1,98.9,2.8,0.87,TRUE
2017,6,20,6/20/2017,22.05,30.05,1.7,60.6,99.7,4.1,0.72,TRUE
2017,6,21,6/21/2017,22.95,27.35,14.1,64.8,86,6.6,0.74,TRUE
2017,6,22,6/22/2017,24.45,31.25,12.5,49.3,77.7,8.1,1.37,TRUE
2017,6,23,6/23/2017,20.95,29.95,48,62.6,100,5.9,0.55,TRUE
2017,6,24,6/24/2017,21.85,30.55,0.6,63.5,100,3,0.56,TRUE
2017,6,25,6/25/2017,17.25,25.95,1.7,57.1,99.9,3.9,0.62,TRUE
2017,6,26,6/26/2017,18.35,30.15,0,37.5,83.6,3,1.38,TRUE
2017,6,27,6/27/2017,19.85,31.15,0,38.8,83.1,3.1,1.44,TRUE
2017,6,28,6/28/2017,22.55,31.85,0,44.6,82.6,4.2,1.4,TRUE
2017,6,29,6/29/2017,23.55,29.15,5.7,57.2,82.6,4.7,1,TRUE
2017,6,30,6/30/2017,25.15,34.15,0.8,47.7,85.3,5,1.48,TRUE
2017,7,1,7/1/2017,22.75,34.15,13.3,51.3,100,3.1,1.02,FALSE
2017,7,2,7/2/2017,23.15,31.85,0,54.8,97.6,3.5,0.95,FALSE
2017,7,3,7/3/2017,25.15,33.25,0,48.8,85.3,3.9,1.38,FALSE
2017,7,4,7/4/2017,25.55,33.85,0,49.8,87.7,3.8,1.36,FALSE
2017,7,5,7/5/2017,24.95,33.35,1.6,52.1,91.6,4.5,1.19,FALSE
2017,7,6,7/6/2017,25.35,34.85,0,46.7,88.8,3.6,1.49,FALSE
2017,7,7,7/7/2017,23.35,32.35,1.3,55.3,99.9,4.3,0.93,FALSE
2017,7,8,7/8/2017,22.05,32.55,0,53.6,100,2.5,0.89,FALSE
2017,7,9,7/9/2017,21.95,33.05,0,44.1,93.6,2.1,1.32,FALSE
2017,7,10,7/10/2017,23.15,32.95,0,45.9,89.6,2.1,1.34,FALSE
2017,7,11,7/11/2017,23.05,32.25,0,53.3,98.1,3.5,0.99,FALSE
2017,7,12,7/12/2017,22.25,33.05,0,48.3,99,3.1,1.14,FALSE
2017,7,13,7/13/2017,22.55,32.25,33.4,54.1,100,2.7,0.92,FALSE
2017,7,14,7/14/2017,22.65,31.85,13,55.8,100,2.2,0.86,FALSE
2017,7,15,7/15/2017,22.75,33.05,20.6,51.9,100,1.8,1.02,FALSE
2017,7,16,7/16/2017,22.85,32.35,1.6,53.4,99.9,2.7,0.97,FALSE
2017,7,17,7/17/2017,22.75,32.95,0,54.5,100,2.8,0.89,FALSE
2017,7,18,7/18/2017,23.05,33.95,0,51.5,100,2.6,1.04,FALSE
2017,7,19,7/19/2017,23.65,34.65,0,48,99.1,1.6,1.26,FALSE
2017,7,20,7/20/2017,24.05,34.55,0,49.6,98.9,1.9,1.21,FALSE
2017,7,21,7/21/2017,24.05,34.45,0,50.7,100,2,1.16,FALSE
2017,7,22,7/22/2017,23.15,34.05,37.8,54,100,3,0.92,FALSE
2017,7,23,7/23/2017,23.95,31.75,3.9,57.6,96.6,3,0.89,FALSE
2017,7,24,7/24/2017,23.75,30.15,37.3,66.2,100,3,0.58,FALSE
2017,7,25,7/25/2017,23.05,31.35,15.2,61.8,100,3,0.64,FALSE
2017,7,26,7/26/2017,23.85,33.25,0,44.8,85.8,2.3,1.45,FALSE
2017,7,27,7/27/2017,25.05,33.25,0,46.6,82.8,3,1.47,FALSE
2017,7,28,7/28/2017,24.75,33.25,16.8,51.3,91,3.8,1.22,FALSE
2017,7,29,7/29/2017,20.65,31.05,9.7,63.3,100,2.5,0.4,FALSE
2017,7,30,7/30/2017,20.35,29.95,0,50.8,97.1,3.7,0.93,FALSE
2017,7,31,7/31/2017,21.45,32.35,0,50.1,100,2.3,1.01,FALSE
2017,8,1,8/1/2017,22.65,30.65,0,53.7,93.3,1.9,0.97,FALSE
2017,8,2,8/2/2017,21.05,28.15,1.7,66,100,1.8,0.45,FALSE
2017,8,3,8/3/2017,21.55,32.05,0,50.6,100,1.5,0.98,FALSE
2017,8,4,8/4/2017,21.75,32.75,3.8,50.7,100,1.7,0.98,FALSE
2017,8,5,8/5/2017,23.75,33.35,0,52.1,99.1,2.2,1.07,FALSE
2017,8,6,8/6/2017,23.85,30.35,4.3,61.3,95.6,4.1,0.77,FALSE
2017,8,7,8/7/2017,23.95,30.35,25.1,65,99.9,3.1,0.62,FALSE
2017,8,8,8/8/2017,23.25,27.05,15,77.4,100,1.4,0.3,FALSE
2017,8,9,8/9/2017,24.15,31.35,10.8,56.7,93.2,1.8,0.95,FALSE
2017,8,10,8/10/2017,22.95,27.85,6.5,73.8,100,2.9,0.35,FALSE
2017,8,11,8/11/2017,22.45,32.55,7.5,58.3,100,3.5,0.69,FALSE
2017,8,12,8/12/2017,23.95,32.35,0,62.1,100,2.3,0.65,FALSE
2017,8,13,8/13/2017,25.55,32.35,1.4,60.3,95.7,2.1,0.88,FALSE
2017,8,14,8/14/2017,24.25,33.35,0,55,100,3.7,0.98,FALSE
2017,8,15,8/15/2017,24.65,33.85,9.4,51.5,95.9,4.2,1.17,FALSE
2017,8,16,8/16/2017,23.55,31.55,25.4,59.8,100,3.8,0.76,FALSE
2017,8,17,8/17/2017,24.25,31.45,8.2,61.3,99.4,4.2,0.76,FALSE
2017,8,18,8/18/2017,24.35,33.45,13.9,57,100,3.6,0.88,FALSE
2017,8,19,8/19/2017,22.85,34.15,2.2,55,100,2.4,0.83,FALSE
2017,8,20,8/20/2017,23.45,34.25,0,52.2,100,2,1.02,FALSE
2017,8,21,8/21/2017,23.55,33.85,0,52.7,100,1.7,1.01,FALSE
2017,8,22,8/22/2017,23.35,33.55,0,49.2,98,1.9,1.17,FALSE
2017,8,23,8/23/2017,22.35,33.35,19,51.7,100,2.7,0.97,FALSE
2017,8,24,8/24/2017,21.45,31.45,0,48.2,95.9,3.8,1.09,FALSE
2017,8,25,8/25/2017,22.05,27.75,0,57.3,86.8,3.5,0.86,FALSE
2017,8,26,8/26/2017,23.45,29.55,0,56,86.9,3.6,0.97,FALSE
2017,8,27,8/27/2017,22.15,29.25,4.2,65.3,100,3.1,0.52,FALSE
2017,8,28,8/28/2017,21.05,24.05,7.2,88.4,100,3.8,0,FALSE
2017,8,29,8/29/2017,21.35,27.55,2.6,64.9,99.1,4.8,0.55,FALSE
2017,8,30,8/30/2017,21.85,27.85,18.9,60.9,92.9,6,0.71,FALSE
2017,8,31,8/31/2017,19.05,24.25,41.5,75.1,100,6.9,0.21,FALSE
2017,9,1,9/1/2017,18.85,29.55,0,53.8,100,2.6,0.72,FALSE
2017,9,2,9/2/2017,18.15,30.35,0,52.4,100,1.5,0.72,FALSE
2017,9,3,9/3/2017,18.85,31.35,0,44.5,100,1.5,1.09,FALSE
2017,9,4,9/4/2017,20.55,31.45,0,47.2,96.4,2.5,1.09,FALSE
2017,9,5,9/5/2017,17.15,32.95,13.2,47.3,100,3.1,0.84,FALSE
2017,9,6,9/6/2017,12.45,26.85,0,38.1,100,4,0.94,FALSE
2017,9,7,9/7/2017,11.85,25.45,0,33.9,89.6,2.3,1.03,FALSE
2017,9,8,9/8/2017,12.95,26.35,0,35.3,91,3.4,1.05,FALSE
2017,9,9,9/9/2017,14.25,28.45,0,36.5,97.1,4,1.11,FALSE
2017,9,10,9/10/2017,15.45,28.45,0,36.7,90.5,4.3,1.17,FALSE
2017,9,11,9/11/2017,15.45,27.25,0,36.9,84.8,4.2,1.14,FALSE
2017,9,12,9/12/2017,14.45,17.95,4.5,70.7,89.2,3.5,0.32,FALSE
2017,9,13,9/13/2017,16.45,27.55,0,44.5,94.4,2.7,0.94,FALSE
2017,9,14,9/14/2017,16.15,30.05,0,47.6,100,2.7,0.79,FALSE
2017,9,15,9/15/2017,17.05,31.15,0,50.7,100,2.5,0.71,FALSE
2017,9,16,9/16/2017,21.35,31.25,0,55.2,100,2.5,0.81,FALSE
2017,9,17,9/17/2017,20.75,31.85,0,50.1,100,1.7,0.97,FALSE
2017,9,18,9/18/2017,19.55,32.55,0,50,100,2,0.88,FALSE
2017,9,19,9/19/2017,19.95,31.75,0,54.2,100,2.9,0.73,FALSE
2017,9,20,9/20/2017,19.25,32.35,0,52.2,100,3.2,0.76,FALSE
2017,9,21,9/21/2017,19.15,32.75,0,49.8,100,2.3,0.86,FALSE
2017,9,22,9/22/2017,18.45,33.75,1.1,45.4,100,1.7,1.02,FALSE
2017,9,23,9/23/2017,17.55,32.85,0,44.4,100,2.4,1.01,FALSE
2017,9,24,9/24/2017,17.15,31.75,0,44.2,100,2.7,0.99,FALSE
2017,9,25,9/25/2017,17.55,31.25,0,41.5,100,2.1,1.13,FALSE
2017,9,26,9/26/2017,19.45,31.25,0.3,47.3,100,2.1,1.01,FALSE
2017,9,27,9/27/2017,18.45,32.65,0,43.7,100,2,1.1,FALSE
2017,9,28,9/28/2017,16.75,31.55,0,42.4,100,3.8,1.05,FALSE
2017,9,29,9/29/2017,13.75,29.35,0,37.2,100,4.2,1.07,FALSE
2017,9,30,9/30/2017,13.35,29.75,0,33.6,100,3.9,1.2,FALSE
2017,10,1,10/1/2017,19.35,29.75,0,46.9,89.9,3.8,1.09,FALSE
2017,10,2,10/2/2017,18.85,23.95,3.3,72.1,96.4,4.9,0.36,FALSE
2017,10,3,10/3/2017,20.95,30.35,0,50.5,90,4.3,1.06,FALSE
2017,10,4,10/4/2017,16.95,29.45,0,43.2,95.4,3.4,1.08,FALSE
2017,10,5,10/5/2017,16.65,29.05,0,42.2,93.2,3.2,1.1,FALSE
2017,10,6,10/6/2017,17.25,30.35,0,38.5,89.5,3,1.29,FALSE
2017,10,7,10/7/2017,22.65,29.45,0,57.7,86.7,3.9,0.92,FALSE
2017,10,8,10/8/2017,24.75,32.55,0,47.7,77.3,2.4,1.49,FALSE
2017,10,9,10/9/2017,24.85,32.45,2,51.8,82.1,3.6,1.3,FALSE
2017,10,10,10/10/2017,18.85,32.55,0,49,100,3.2,0.95,FALSE
2017,10,11,10/11/2017,14.75,26.75,0,44.4,96,2.4,0.9,FALSE
2017,10,12,10/12/2017,13.65,28.25,0,39.4,100,2,1.02,FALSE
2017,10,13,10/13/2017,16.65,31.45,0,34.4,90.2,2.6,1.45,FALSE
2017,10,14,10/14/2017,21.75,32.55,0,39.9,79.3,3.4,1.59,FALSE
2017,10,15,10/15/2017,15.65,31.45,1.4,42.8,100,4.2,1.03,FALSE
2017,10,16,10/16/2017,6.15,21.85,0,37.2,100,5.5,0.7,FALSE
2017,10,17,10/17/2017,5.65,24.65,0,26.7,100,3.1,1.03,FALSE
2017,10,18,10/18/2017,9.05,23.05,0,39.2,100,2.9,0.76,FALSE
2017,10,19,10/19/2017,12.45,26.45,0,32,83,2.7,1.18,FALSE
2017,10,20,10/20/2017,17.25,27.65,0,35.2,71.1,3.8,1.37,FALSE
2017,10,21,10/21/2017,21.25,29.65,0.4,48.6,82.1,5,1.16,FALSE
2017,10,22,10/22/2017,15.75,22.35,14.7,72.7,100,3.8,0.22,FALSE
2017,10,23,10/23/2017,11.25,23.25,0,32.4,75,3.9,1.04,FALSE
2017,10,24,10/24/2017,7.25,21.45,0,24.9,70.9,5.8,1.03,FALSE
2017,10,25,10/25/2017,7.85,19.95,0,21.2,55,3.8,1.08,FALSE
2017,10,26,10/26/2017,12.35,26.35,0,23.5,65,4.9,1.46,FALSE
2017,10,27,10/27/2017,7.55,25.95,22.4,41,100,5.4,0.68,FALSE
2017,10,28,10/28/2017,1.35,12.85,0,42.7,96,4.5,0.39,FALSE
2017,10,29,10/29/2017,3.45,16.35,0,25.1,67.4,2.6,0.76,FALSE
2017,10,30,10/30/2017,10.65,23.05,0,25.3,63.3,3.8,1.2,FALSE
2017,10,31,10/31/2017,9.85,23.55,3,33.7,86.3,2.6,0.95,FALSE
2017,11,1,11/1/2017,16.15,22.05,4.5,63.1,89.7,5.9,0.53,FALSE
2017,11,2,11/2/2017,20.35,28.35,0.5,53.1,86.3,6.6,0.98,FALSE
2017,11,3,11/3/2017,19.35,28.45,14.8,54,93.6,3.8,0.87,FALSE
2017,11,4,11/4/2017,19.35,28.35,0,57.3,98.1,3.9,0.76,FALSE
2017,11,5,11/5/2017,19.35,27.45,0,56.5,91.9,5.6,0.81,FALSE
2017,11,6,11/6/2017,20.05,27.75,0,54.2,86.5,3.1,0.93,FALSE
2017,11,7,11/7/2017,11.25,26.45,0.3,54.5,100,3.3,0.43,FALSE
2017,11,8,11/8/2017,8.25,13.65,5,86.5,100,4.1,0,FALSE
2017,11,9,11/9/2017,1.35,17.55,0,46,100,4,0.37,FALSE
2017,11,10,11/10/2017,1.45,19.65,0,29.3,100,3.8,0.73,FALSE
2017,11,11,11/11/2017,6.65,21.15,0,31.6,86.2,2.6,0.86,FALSE
2017,11,12,11/12/2017,12.15,23.55,0,46.1,95.8,2,0.74,FALSE
2017,11,13,11/13/2017,5.45,20.85,0,45.2,100,4,0.5,FALSE
2017,11,14,11/14/2017,5.55,20.75,0,32.9,93.8,2.4,0.79,FALSE
2017,11,15,11/15/2017,5.45,22.35,0,38.6,100,2.6,0.67,FALSE
2017,11,16,11/16/2017,9.95,21.85,0,51.4,100,1.9,0.51,FALSE
2017,11,17,11/17/2017,15.35,25.45,0,45.5,86.6,5.3,0.93,FALSE
2017,11,18,11/18/2017,3.35,27.15,2.6,41.5,100,9.6,0.58,FALSE
2017,11,19,11/19/2017,-3.05,15.05,0,31.7,100,4.6,0.5,FALSE
2017,11,20,11/20/2017,-1.65,13.45,0,30.2,91.2,2.3,0.52,FALSE
2017,11,21,11/21/2017,-0.75,17.85,0,39.1,100,2,0.45,FALSE
2017,11,22,11/22/2017,-0.95,14.55,0,39.3,100,5,0.41,FALSE
2017,11,23,11/23/2017,-1.15,14.95,0,22.7,77,2.6,0.68,FALSE
2017,11,24,11/24/2017,-2.85,18.35,0,21.2,100,2,0.77,FALSE
2017,11,25,11/25/2017,5.45,21.35,0,28.8,87.7,2.1,0.9,FALSE
2017,11,26,11/26/2017,0.25,20.25,0,24.4,100,3.3,0.83,FALSE
2017,11,27,11/27/2017,-0.35,21.05,0,19.2,93.5,2.1,0.96,FALSE
2017,11,28,11/28/2017,1.15,23.25,0,26.8,100,3.2,0.89,FALSE
2017,11,29,11/29/2017,13.05,25.05,3.5,36.7,81.3,2.9,1.07,FALSE
2017,11,30,11/30/2017,5.15,22.85,0,43.9,100,3.1,0.53,FALSE
2017,12,1,12/1/2017,4.95,20.75,0,44,100,2,0.54,FALSE
2017,12,2,12/2/2017,6.25,21.55,0,38.5,100,1.5,0.72,FALSE
2017,12,3,12/3/2017,5.95,23.35,0,36.4,100,2.9,0.8,FALSE
2017,12,4,12/4/2017,13.75,24.75,1.5,46,89.2,5,0.87,FALSE
2017,12,5,12/5/2017,4.85,21.45,21,46.8,100,4.7,0.48,FALSE
2017,12,6,12/6/2017,4.05,9.75,0,52.3,74,3.8,0.37,FALSE
2017,12,7,12/7/2017,-2.55,10.65,2.7,44.1,100,4.5,0.31,FALSE
2017,12,8,12/8/2017,-5.45,4.15,0,47,90.4,4.1,0.22,FALSE
2017,12,9,12/9/2017,-6.85,12.25,0,26.8,100,3.9,0.48,FALSE
2017,12,10,12/10/2017,-4.35,14.85,0,26.3,100,2.8,0.58,FALSE
2017,12,11,12/11/2017,1.55,20.35,0,24.1,88,4.6,0.9,FALSE
2017,12,12,12/12/2017,-3.95,14.25,0,31.9,100,4,0.49,FALSE
2017,12,13,12/13/2017,-2.85,16.25,0,25.6,98.3,3.9,0.65,FALSE
2017,12,14,12/14/2017,3.15,14.65,0,37.9,81.3,2.2,0.56,FALSE
2017,12,15,12/15/2017,-4.75,8.85,0,44.7,100,3.1,0.26,FALSE
2017,12,16,12/16/2017,-4.95,15.55,16.9,28.9,100,2.8,0.54,FALSE
2017,12,17,12/17/2017,7.55,16.05,1.5,64.4,100,2.8,0.25,FALSE
2017,12,18,12/18/2017,12.15,16.55,0,74.7,93.3,2,0.25,FALSE
2017,12,19,12/19/2017,14.75,24.45,14,54,95.2,3.2,0.68,FALSE
2017,12,20,12/20/2017,7.55,22.55,0,55.9,100,4.8,0.34,FALSE
2017,12,21,12/21/2017,8.35,24.95,0,38.1,100,3.5,0.86,FALSE
2017,12,22,12/22/2017,11.05,26.15,4.7,50.6,100,6.5,0.59,FALSE
2017,12,23,12/23/2017,8.05,11.25,0,89.5,100,4.9,0.03,FALSE
2017,12,24,12/24/2017,-1.45,11.85,0,53.2,100,3.3,0.22,FALSE
2017,12,25,12/25/2017,-1.85,8.05,0,36.2,71.9,4.2,0.4,FALSE
2017,12,26,12/26/2017,3.25,9.45,12.4,40.1,60.3,3.6,0.49,FALSE
2017,12,27,12/27/2017,0.05,3.95,0,61.7,76.5,5.7,0.21,FALSE
2017,12,28,12/28/2017,-2.25,3.75,0,38.6,58.3,3.5,0.34,FALSE
2017,12,29,12/29/2017,-4.25,9.95,0,36.2,97.5,2.2,0.37,FALSE
2017,12,30,12/30/2017,1.25,9.05,0.3,63.3,100,2.8,0.18,FALSE
2017,12,31,12/31/2017,3.25,14.45,0,26.9,59.1,4.4,0.73,FALSE
2018,1,1,1/1/2018,-9.95,-2.85,0,27.4,46.5,7.1,0.25,FALSE
2018,1,2,1/2/2018,-10.45,-0.05,0,15.9,37.5,4.6,0.33,FALSE
